"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Req.day","Drop.day","Date","Req.hour","Drop.hour","Trip.duration","Req.hour24","Time.slot"
"184",6002,"Airport",19,"Trip Completed",2016-07-15 12:04:15,2016-07-15 12:53:36,"Friday","Friday",15,12,12,49,"12:00","Day Time"
"185",468,"City",20,"Trip Completed",2016-07-11 09:20:00,2016-07-11 10:05:00,"Monday","Monday",11,9,10,45,"9:00","Morning"
"186",693,"Airport",20,"Trip Completed",2016-07-11 13:51:00,2016-07-11 15:01:00,"Monday","Monday",11,13,15,70,"13:00","Day Time"
"187",1178,"City",20,"Trip Completed",2016-07-11 21:05:00,2016-07-11 22:06:00,"Monday","Monday",11,21,22,61,"21:00","Evening"
"188",2103,"City",20,"Trip Completed",2016-07-12 16:08:00,2016-07-12 17:18:00,"Tuesday","Tuesday",12,16,17,70,"16:00","Day Time"
"189",2292,"Airport",20,"Trip Completed",2016-07-12 18:46:00,2016-07-12 19:23:00,"Tuesday","Tuesday",12,18,19,37,"18:00","Evening"
"190",3339,"City",20,"Trip Completed",2016-07-13 12:40:58,2016-07-13 13:30:26,"Wednesday","Wednesday",13,12,13,49,"12:00","Day Time"
"191",3694,"City",20,"Trip Completed",2016-07-13 19:33:19,2016-07-13 20:35:08,"Wednesday","Wednesday",13,19,20,62,"19:00","Evening"
"192",4469,"City",20,"Trip Completed",2016-07-14 08:45:13,2016-07-14 09:48:08,"Thursday","Thursday",14,8,9,63,"8:00","Morning"
"193",6432,"City",20,"Trip Completed",2016-07-15 19:50:57,2016-07-15 20:30:05,"Friday","Friday",15,19,20,39,"19:00","Evening"
"194",1895,"City",21,"Trip Completed",2016-07-12 10:20:00,2016-07-12 10:52:00,"Tuesday","Tuesday",12,10,10,32,"10:00","Day Time"
"195",1981,"Airport",21,"Trip Completed",2016-07-12 12:23:00,2016-07-12 12:56:00,"Tuesday","Tuesday",12,12,12,33,"12:00","Day Time"
"196",3744,"Airport",21,"Trip Completed",2016-07-13 20:28:11,2016-07-13 21:22:42,"Wednesday","Wednesday",13,20,21,55,"20:00","Evening"
"197",4433,"Airport",21,"Trip Completed",2016-07-14 08:26:32,2016-07-14 09:12:02,"Thursday","Thursday",14,8,9,46,"8:00","Morning"
"198",6039,"Airport",21,"Trip Completed",2016-07-15 13:11:04,2016-07-15 13:38:01,"Friday","Friday",15,13,13,27,"13:00","Day Time"
"199",6543,"City",21,"Trip Completed",2016-07-15 20:54:20,2016-07-15 22:12:36,"Friday","Friday",15,20,22,78,"20:00","Evening"
"200",110,"City",22,"Trip Completed",2016-07-11 05:05:00,2016-07-11 06:06:00,"Monday","Monday",11,5,6,61,"5:00","Morning"
"201",362,"City",22,"Trip Completed",2016-07-11 08:01:00,2016-07-11 09:18:00,"Monday","Monday",11,8,9,77,"8:00","Morning"
"202",666,"Airport",22,"Trip Completed",2016-07-11 13:02:00,2016-07-11 13:45:00,"Monday","Monday",11,13,13,43,"13:00","Day Time"
"203",926,"City",22,"Trip Completed",2016-07-11 18:28:00,2016-07-11 19:34:00,"Monday","Monday",11,18,19,66,"18:00","Evening"
"204",1180,"Airport",22,"Trip Completed",2016-07-11 21:01:00,2016-07-11 22:14:00,"Monday","Monday",11,21,22,73,"21:00","Evening"
"205",1900,"City",22,"Trip Completed",2016-07-12 10:32:00,2016-07-12 11:42:00,"Tuesday","Tuesday",12,10,11,70,"10:00","Day Time"
"206",2506,"City",22,"Trip Completed",2016-07-12 21:01:00,2016-07-12 21:38:00,"Tuesday","Tuesday",12,21,21,37,"21:00","Evening"
"207",3064,"City",22,"Trip Completed",2016-07-13 08:02:03,2016-07-13 08:58:46,"Wednesday","Wednesday",13,8,8,57,"8:00","Morning"
"208",3327,"Airport",22,"Trip Completed",2016-07-13 12:24:41,2016-07-13 13:23:39,"Wednesday","Wednesday",13,12,13,59,"12:00","Day Time"
"209",3601,"City",22,"Trip Completed",2016-07-13 18:39:00,2016-07-13 19:29:07,"Wednesday","Wednesday",13,18,19,50,"18:00","Evening"
"210",4768,"Airport",22,"Trip Completed",2016-07-14 15:39:24,2016-07-14 16:49:03,"Thursday","Thursday",14,15,16,70,"15:00","Day Time"
"211",5142,"City",22,"Trip Completed",2016-07-14 20:17:51,2016-07-14 20:48:58,"Thursday","Thursday",14,20,20,31,"20:00","Evening"
"212",5366,"Airport",22,"Trip Completed",2016-07-14 23:27:22,2016-07-15 00:19:50,"Thursday","Friday",14,23,0,52,"23:00","Night"
"213",5575,"City",22,"Trip Completed",2016-07-15 05:53:55,2016-07-15 06:50:02,"Friday","Friday",15,5,6,56,"5:00","Morning"
"214",5902,"City",22,"Trip Completed",2016-07-15 09:52:57,2016-07-15 10:37:05,"Friday","Friday",15,9,10,44,"9:00","Morning"
"215",6694,"Airport",22,"Trip Completed",2016-07-15 22:45:44,2016-07-15 23:17:53,"Friday","Friday",15,22,23,32,"22:00","Night"
"216",523,"Airport",23,"Trip Completed",2016-07-11 09:48:00,2016-07-11 10:37:00,"Monday","Monday",11,9,10,49,"9:00","Morning"
"217",747,"City",23,"Trip Completed",2016-07-11 15:53:00,2016-07-11 16:43:00,"Monday","Monday",11,15,16,50,"15:00","Day Time"
"218",1371,"Airport",23,"Trip Completed",2016-07-12 00:22:00,2016-07-12 01:33:00,"Tuesday","Tuesday",12,0,1,71,"0:00","Early Morning"
"219",1553,"City",23,"Trip Completed",2016-07-12 06:09:00,2016-07-12 07:09:00,"Tuesday","Tuesday",12,6,7,60,"6:00","Morning"
"220",1692,"Airport",23,"Trip Completed",2016-07-12 07:52:00,2016-07-12 09:01:00,"Tuesday","Tuesday",12,7,9,69,"7:00","Morning"
"221",2114,"City",23,"Trip Completed",2016-07-12 16:36:00,2016-07-12 17:21:00,"Tuesday","Tuesday",12,16,17,45,"16:00","Day Time"
"222",2742,"City",23,"Trip Completed",2016-07-13 03:07:37,2016-07-13 03:51:35,"Wednesday","Wednesday",13,3,3,44,"3:00","Early Morning"
"223",4273,"City",23,"Trip Completed",2016-07-14 06:17:01,2016-07-14 07:02:28,"Thursday","Thursday",14,6,7,45,"6:00","Morning"
"224",4668,"City",23,"Trip Completed",2016-07-14 12:25:02,2016-07-14 13:34:58,"Thursday","Thursday",14,12,13,70,"12:00","Day Time"
"225",5425,"City",23,"Trip Completed",2016-07-15 02:23:56,2016-07-15 03:08:35,"Friday","Friday",15,2,3,45,"2:00","Early Morning"
"226",5488,"City",23,"Trip Completed",2016-07-15 04:53:42,2016-07-15 06:00:16,"Friday","Friday",15,4,6,67,"4:00","Early Morning"
"227",5781,"City",23,"Trip Completed",2016-07-15 08:35:47,2016-07-15 09:42:27,"Friday","Friday",15,8,9,67,"8:00","Morning"
"228",5966,"Airport",23,"Trip Completed",2016-07-15 10:54:27,2016-07-15 11:58:44,"Friday","Friday",15,10,11,64,"10:00","Day Time"
"229",6122,"City",23,"Trip Completed",2016-07-15 15:26:06,2016-07-15 16:29:40,"Friday","Friday",15,15,16,64,"15:00","Day Time"
"230",357,"Airport",24,"Trip Completed",2016-07-11 08:00:00,2016-07-11 09:08:00,"Monday","Monday",11,8,9,68,"8:00","Morning"
"231",1068,"City",24,"Trip Completed",2016-07-11 19:52:00,2016-07-11 20:48:00,"Monday","Monday",11,19,20,56,"19:00","Evening"
"232",2689,"Airport",24,"Trip Completed",2016-07-13 00:34:03,2016-07-13 01:49:08,"Wednesday","Wednesday",13,0,1,75,"0:00","Early Morning"
"233",2791,"City",24,"Trip Completed",2016-07-13 04:56:20,2016-07-13 05:33:20,"Wednesday","Wednesday",13,4,5,37,"4:00","Early Morning"
"234",3321,"City",24,"Trip Completed",2016-07-13 12:23:02,2016-07-13 13:25:14,"Wednesday","Wednesday",13,12,13,62,"12:00","Day Time"
"235",3423,"Airport",24,"Trip Completed",2016-07-13 15:52:07,2016-07-13 16:50:46,"Wednesday","Wednesday",13,15,16,59,"15:00","Day Time"
"236",3761,"Airport",24,"Trip Completed",2016-07-13 20:35:24,2016-07-13 21:39:02,"Wednesday","Wednesday",13,20,21,64,"20:00","Evening"
"237",4140,"City",24,"Trip Completed",2016-07-14 04:48:09,2016-07-14 06:05:01,"Thursday","Thursday",14,4,6,77,"4:00","Early Morning"
"238",4656,"City",24,"Trip Completed",2016-07-14 12:06:27,2016-07-14 12:49:14,"Thursday","Thursday",14,12,12,43,"12:00","Day Time"
"239",4931,"Airport",24,"Trip Completed",2016-07-14 18:21:52,2016-07-14 18:54:03,"Thursday","Thursday",14,18,18,32,"18:00","Evening"
"240",5268,"City",24,"Trip Completed",2016-07-14 21:29:35,2016-07-14 22:30:11,"Thursday","Thursday",14,21,22,61,"21:00","Evening"
"241",5811,"City",24,"Trip Completed",2016-07-15 08:46:30,2016-07-15 09:26:33,"Friday","Friday",15,8,9,40,"8:00","Morning"
"242",6139,"Airport",24,"Trip Completed",2016-07-15 15:45:16,2016-07-15 16:40:41,"Friday","Friday",15,15,16,55,"15:00","Day Time"
"243",6333,"Airport",24,"Trip Completed",2016-07-15 18:41:22,2016-07-15 19:53:29,"Friday","Friday",15,18,19,72,"18:00","Evening"
"244",773,"City",25,"Trip Completed",2016-07-11 16:23:00,2016-07-11 17:21:00,"Monday","Monday",11,16,17,58,"16:00","Day Time"
"245",1123,"City",25,"Trip Completed",2016-07-11 20:20:00,2016-07-11 21:18:00,"Monday","Monday",11,20,21,58,"20:00","Evening"
"246",2667,"Airport",25,"Trip Completed",2016-07-12 23:35:00,2016-07-13 00:40:52,"Tuesday","Wednesday",12,23,0,66,"23:00","Night"
"247",2833,"City",25,"Trip Completed",2016-07-13 05:27:26,2016-07-13 06:19:18,"Wednesday","Wednesday",13,5,6,52,"5:00","Morning"
"248",3396,"City",25,"Trip Completed",2016-07-13 14:59:08,2016-07-13 15:57:24,"Wednesday","Wednesday",13,14,15,58,"14:00","Day Time"
"249",3590,"City",25,"Trip Completed",2016-07-13 18:31:29,2016-07-13 19:31:56,"Wednesday","Wednesday",13,18,19,60,"18:00","Evening"
"250",3762,"City",25,"Trip Completed",2016-07-13 20:38:10,2016-07-13 21:21:24,"Wednesday","Wednesday",13,20,21,43,"20:00","Evening"
"251",4566,"City",25,"Trip Completed",2016-07-14 09:48:56,2016-07-14 10:22:52,"Thursday","Thursday",14,9,10,34,"9:00","Morning"
"252",4862,"City",25,"Trip Completed",2016-07-14 17:37:44,2016-07-14 18:41:40,"Thursday","Thursday",14,17,18,64,"17:00","Evening"
"253",5564,"Airport",25,"Trip Completed",2016-07-15 05:41:11,2016-07-15 06:53:22,"Friday","Friday",15,5,6,72,"5:00","Morning"
"254",6187,"City",25,"Trip Completed",2016-07-15 17:11:08,2016-07-15 18:08:11,"Friday","Friday",15,17,18,57,"17:00","Evening"
"255",6642,"City",25,"Trip Completed",2016-07-15 22:07:14,2016-07-15 22:54:02,"Friday","Friday",15,22,22,47,"22:00","Night"
"256",322,"City",26,"Trip Completed",2016-07-11 07:31:00,2016-07-11 08:10:00,"Monday","Monday",11,7,8,39,"7:00","Morning"
"257",793,"City",26,"Trip Completed",2016-07-11 17:04:00,2016-07-11 18:06:00,"Monday","Monday",11,17,18,62,"17:00","Evening"
"258",898,"Airport",26,"Trip Completed",2016-07-11 18:14:00,2016-07-11 19:09:00,"Monday","Monday",11,18,19,55,"18:00","Evening"
"259",1258,"City",26,"Trip Completed",2016-07-11 21:51:00,2016-07-11 23:00:00,"Monday","Monday",11,21,23,69,"21:00","Evening"
"260",2832,"City",26,"Trip Completed",2016-07-13 05:20:16,2016-07-13 06:14:07,"Wednesday","Wednesday",13,5,6,54,"5:00","Morning"
"261",3139,"City",26,"Trip Completed",2016-07-13 08:54:04,2016-07-13 09:22:42,"Wednesday","Wednesday",13,8,9,29,"8:00","Morning"
"262",3438,"City",26,"Trip Completed",2016-07-13 16:12:53,2016-07-13 17:13:44,"Wednesday","Wednesday",13,16,17,61,"16:00","Day Time"
"263",3966,"Airport",26,"Trip Completed",2016-07-13 22:50:42,2016-07-13 23:27:43,"Wednesday","Wednesday",13,22,23,37,"22:00","Night"
"264",6401,"Airport",26,"Trip Completed",2016-07-15 19:33:00,2016-07-15 20:16:57,"Friday","Friday",15,19,20,44,"19:00","Evening"
"265",204,"City",27,"Trip Completed",2016-07-11 06:04:00,2016-07-11 06:44:00,"Monday","Monday",11,6,6,40,"6:00","Morning"
"266",632,"Airport",27,"Trip Completed",2016-07-11 12:20:00,2016-07-11 13:10:00,"Monday","Monday",11,12,13,50,"12:00","Day Time"
"267",763,"City",27,"Trip Completed",2016-07-11 16:19:00,2016-07-11 17:25:00,"Monday","Monday",11,16,17,66,"16:00","Day Time"
"268",1786,"Airport",27,"Trip Completed",2016-07-12 09:03:00,2016-07-12 09:58:00,"Tuesday","Tuesday",12,9,9,55,"9:00","Morning"
"269",1968,"City",27,"Trip Completed",2016-07-12 12:10:00,2016-07-12 12:49:00,"Tuesday","Tuesday",12,12,12,39,"12:00","Day Time"
"270",2088,"Airport",27,"Trip Completed",2016-07-12 15:51:00,2016-07-12 17:02:00,"Tuesday","Tuesday",12,15,17,71,"15:00","Day Time"
"271",2473,"Airport",27,"Trip Completed",2016-07-12 20:43:00,2016-07-12 21:20:00,"Tuesday","Tuesday",12,20,21,37,"20:00","Evening"
"272",2869,"Airport",27,"Trip Completed",2016-07-13 05:50:09,2016-07-13 06:27:07,"Wednesday","Wednesday",13,5,6,37,"5:00","Morning"
"273",3742,"Airport",27,"Trip Completed",2016-07-13 20:24:23,2016-07-13 20:48:05,"Wednesday","Wednesday",13,20,20,24,"20:00","Evening"
"274",4440,"Airport",27,"Trip Completed",2016-07-14 08:26:29,2016-07-14 09:00:36,"Thursday","Thursday",14,8,9,34,"8:00","Morning"
"275",5234,"City",27,"Trip Completed",2016-07-14 21:09:47,2016-07-14 21:52:37,"Thursday","Thursday",14,21,21,43,"21:00","Evening"
"276",6354,"Airport",27,"Trip Completed",2016-07-15 18:59:01,2016-07-15 19:35:10,"Friday","Friday",15,18,19,36,"18:00","Evening"
"277",6638,"City",27,"Trip Completed",2016-07-15 21:59:10,2016-07-15 23:13:18,"Friday","Friday",15,21,23,74,"21:00","Evening"
"278",84,"City",28,"Trip Completed",2016-07-11 04:50:00,2016-07-11 05:26:00,"Monday","Monday",11,4,5,36,"4:00","Early Morning"
"279",1199,"City",28,"Trip Completed",2016-07-11 21:17:00,2016-07-11 21:53:00,"Monday","Monday",11,21,21,36,"21:00","Evening"
"280",1676,"Airport",28,"Trip Completed",2016-07-12 07:44:00,2016-07-12 08:40:00,"Tuesday","Tuesday",12,7,8,56,"7:00","Morning"
"281",2774,"City",28,"Trip Completed",2016-07-13 04:33:38,2016-07-13 05:13:54,"Wednesday","Wednesday",13,4,5,40,"4:00","Early Morning"
"282",3220,"Airport",28,"Trip Completed",2016-07-13 09:51:41,2016-07-13 10:24:39,"Wednesday","Wednesday",13,9,10,33,"9:00","Morning"
"283",3718,"Airport",28,"Trip Completed",2016-07-13 19:56:20,2016-07-13 20:47:17,"Wednesday","Wednesday",13,19,20,51,"19:00","Evening"
"284",4904,"Airport",28,"Trip Completed",2016-07-14 18:02:23,2016-07-14 18:58:49,"Thursday","Thursday",14,18,18,56,"18:00","Evening"
"285",6527,"Airport",28,"Trip Completed",2016-07-15 20:54:01,2016-07-15 21:53:29,"Friday","Friday",15,20,21,59,"20:00","Evening"
"286",6710,"City",28,"Trip Completed",2016-07-15 23:02:36,2016-07-16 00:12:12,"Friday","Saturday",15,23,0,70,"23:00","Night"
"287",1584,"Airport",29,"Trip Completed",2016-07-12 06:26:00,2016-07-12 07:18:00,"Tuesday","Tuesday",12,6,7,52,"6:00","Morning"
"288",1966,"Airport",29,"Trip Completed",2016-07-12 12:05:00,2016-07-12 13:12:00,"Tuesday","Tuesday",12,12,13,67,"12:00","Day Time"
"289",2827,"City",29,"Trip Completed",2016-07-13 05:18:31,2016-07-13 06:18:22,"Wednesday","Wednesday",13,5,6,60,"5:00","Morning"
"290",2945,"Airport",29,"Trip Completed",2016-07-13 06:34:13,2016-07-13 07:28:05,"Wednesday","Wednesday",13,6,7,54,"6:00","Morning"
"291",3365,"City",29,"Trip Completed",2016-07-13 13:47:14,2016-07-13 14:51:51,"Wednesday","Wednesday",13,13,14,65,"13:00","Day Time"
"292",3548,"Airport",29,"Trip Completed",2016-07-13 18:07:42,2016-07-13 19:12:22,"Wednesday","Wednesday",13,18,19,65,"18:00","Evening"
"293",3753,"City",29,"Trip Completed",2016-07-13 20:30:08,2016-07-13 21:42:32,"Wednesday","Wednesday",13,20,21,72,"20:00","Evening"
"294",4569,"Airport",29,"Trip Completed",2016-07-14 09:48:17,2016-07-14 10:49:39,"Thursday","Thursday",14,9,10,61,"9:00","Morning"
"295",6309,"Airport",29,"Trip Completed",2016-07-15 18:29:54,2016-07-15 19:42:21,"Friday","Friday",15,18,19,72,"18:00","Evening"
"296",6437,"City",29,"Trip Completed",2016-07-15 19:53:52,2016-07-15 20:26:32,"Friday","Friday",15,19,20,33,"19:00","Evening"
"297",517,"Airport",30,"Trip Completed",2016-07-11 09:45:00,2016-07-11 10:24:00,"Monday","Monday",11,9,10,39,"9:00","Morning"
"298",1406,"Airport",30,"Trip Completed",2016-07-12 03:02:00,2016-07-12 03:55:00,"Tuesday","Tuesday",12,3,3,53,"3:00","Early Morning"
"299",1643,"Airport",30,"Trip Completed",2016-07-12 07:18:00,2016-07-12 08:10:00,"Tuesday","Tuesday",12,7,8,52,"7:00","Morning"
"300",2108,"Airport",30,"Trip Completed",2016-07-12 16:14:00,2016-07-12 16:48:00,"Tuesday","Tuesday",12,16,16,34,"16:00","Day Time"
"301",2647,"City",30,"Trip Completed",2016-07-12 22:46:00,2016-07-12 23:18:00,"Tuesday","Tuesday",12,22,23,32,"22:00","Night"
"302",3129,"City",30,"Trip Completed",2016-07-13 08:41:49,2016-07-13 09:41:42,"Wednesday","Wednesday",13,8,9,60,"8:00","Morning"
"303",3738,"Airport",30,"Trip Completed",2016-07-13 20:15:54,2016-07-13 20:55:01,"Wednesday","Wednesday",13,20,20,39,"20:00","Evening"
"304",4422,"Airport",30,"Trip Completed",2016-07-14 08:13:15,2016-07-14 09:13:10,"Thursday","Thursday",14,8,9,60,"8:00","Morning"
"305",4790,"City",30,"Trip Completed",2016-07-14 16:43:53,2016-07-14 17:56:08,"Thursday","Thursday",14,16,17,72,"16:00","Day Time"
"306",5496,"City",30,"Trip Completed",2016-07-15 04:59:58,2016-07-15 05:34:09,"Friday","Friday",15,4,5,34,"4:00","Early Morning"
"307",6484,"Airport",30,"Trip Completed",2016-07-15 20:19:45,2016-07-15 21:01:21,"Friday","Friday",15,20,21,42,"20:00","Evening"
"308",6731,"Airport",30,"Trip Completed",2016-07-15 23:23:55,2016-07-16 00:11:55,"Friday","Saturday",15,23,0,48,"23:00","Night"
"309",629,"Airport",31,"Trip Completed",2016-07-11 12:14:00,2016-07-11 13:00:00,"Monday","Monday",11,12,13,46,"12:00","Day Time"
"310",745,"Airport",31,"Trip Completed",2016-07-11 15:48:00,2016-07-11 16:45:00,"Monday","Monday",11,15,16,57,"15:00","Day Time"
"311",1064,"City",31,"Trip Completed",2016-07-11 19:53:00,2016-07-11 20:31:00,"Monday","Monday",11,19,20,38,"19:00","Evening"
"312",1886,"Airport",31,"Trip Completed",2016-07-12 10:10:00,2016-07-12 10:35:00,"Tuesday","Tuesday",12,10,10,25,"10:00","Day Time"
"313",5608,"Airport",31,"Trip Completed",2016-07-15 06:18:36,2016-07-15 07:07:34,"Friday","Friday",15,6,7,49,"6:00","Morning"
"314",5877,"City",31,"Trip Completed",2016-07-15 09:37:21,2016-07-15 10:08:03,"Friday","Friday",15,9,10,31,"9:00","Morning"
"315",6100,"Airport",31,"Trip Completed",2016-07-15 14:44:32,2016-07-15 15:41:12,"Friday","Friday",15,14,15,57,"14:00","Day Time"
"316",6659,"Airport",31,"Trip Completed",2016-07-15 22:15:45,2016-07-15 23:07:50,"Friday","Friday",15,22,23,52,"22:00","Night"
"317",2162,"Airport",32,"Trip Completed",2016-07-12 17:34:00,2016-07-12 18:33:00,"Tuesday","Tuesday",12,17,18,59,"17:00","Evening"
"318",3294,"Airport",32,"Trip Completed",2016-07-13 11:23:36,2016-07-13 12:14:06,"Wednesday","Wednesday",13,11,12,50,"11:00","Day Time"
"319",3686,"City",32,"Trip Completed",2016-07-13 19:33:18,2016-07-13 20:34:21,"Wednesday","Wednesday",13,19,20,61,"19:00","Evening"
"320",4784,"City",32,"Trip Completed",2016-07-14 16:41:52,2016-07-14 17:15:01,"Thursday","Thursday",14,16,17,33,"16:00","Day Time"
"321",5896,"City",32,"Trip Completed",2016-07-15 09:47:11,2016-07-15 10:32:41,"Friday","Friday",15,9,10,46,"9:00","Morning"
"322",6190,"City",32,"Trip Completed",2016-07-15 17:11:33,2016-07-15 17:55:50,"Friday","Friday",15,17,17,44,"17:00","Evening"
"323",6551,"City",32,"Trip Completed",2016-07-15 21:03:02,2016-07-15 22:17:22,"Friday","Friday",15,21,22,74,"21:00","Evening"
"324",145,"City",33,"Trip Completed",2016-07-11 05:32:00,2016-07-11 06:37:00,"Monday","Monday",11,5,6,65,"5:00","Morning"
"325",735,"City",33,"Trip Completed",2016-07-11 15:27:00,2016-07-11 16:32:00,"Monday","Monday",11,15,16,65,"15:00","Day Time"
"326",918,"Airport",33,"Trip Completed",2016-07-11 18:22:00,2016-07-11 19:04:00,"Monday","Monday",11,18,19,42,"18:00","Evening"
"327",1478,"City",33,"Trip Completed",2016-07-12 05:16:00,2016-07-12 06:13:00,"Tuesday","Tuesday",12,5,6,57,"5:00","Morning"
"328",1957,"City",33,"Trip Completed",2016-07-12 11:45:00,2016-07-12 12:55:00,"Tuesday","Tuesday",12,11,12,70,"11:00","Day Time"
"329",3097,"City",33,"Trip Completed",2016-07-13 08:15:34,2016-07-13 09:12:57,"Wednesday","Wednesday",13,8,9,57,"8:00","Morning"
"330",3981,"Airport",33,"Trip Completed",2016-07-13 23:13:54,2016-07-13 23:38:37,"Wednesday","Wednesday",13,23,23,25,"23:00","Night"
"331",4175,"City",33,"Trip Completed",2016-07-14 05:11:15,2016-07-14 06:15:24,"Thursday","Thursday",14,5,6,64,"5:00","Morning"
"332",6237,"City",33,"Trip Completed",2016-07-15 17:50:37,2016-07-15 18:49:29,"Friday","Friday",15,17,18,59,"17:00","Evening"
"333",738,"City",34,"Trip Completed",2016-07-11 15:30:00,2016-07-11 16:44:00,"Monday","Monday",11,15,16,74,"15:00","Day Time"
"334",2731,"City",34,"Trip Completed",2016-07-13 02:38:48,2016-07-13 03:16:56,"Wednesday","Wednesday",13,2,3,38,"2:00","Early Morning"
"335",2863,"Airport",34,"Trip Completed",2016-07-13 05:46:42,2016-07-13 06:22:39,"Wednesday","Wednesday",13,5,6,36,"5:00","Morning"
"336",3528,"Airport",34,"Trip Completed",2016-07-13 17:50:59,2016-07-13 18:17:24,"Wednesday","Wednesday",13,17,18,26,"17:00","Evening"
"337",4653,"City",34,"Trip Completed",2016-07-14 11:58:46,2016-07-14 12:55:21,"Thursday","Thursday",14,11,12,57,"11:00","Day Time"
"338",5042,"City",34,"Trip Completed",2016-07-14 19:21:16,2016-07-14 20:05:07,"Thursday","Thursday",14,19,20,44,"19:00","Evening"
"339",360,"Airport",35,"Trip Completed",2016-07-11 08:02:00,2016-07-11 09:05:00,"Monday","Monday",11,8,9,63,"8:00","Morning"
"340",771,"Airport",35,"Trip Completed",2016-07-11 16:19:00,2016-07-11 17:34:00,"Monday","Monday",11,16,17,75,"16:00","Day Time"
"341",1274,"City",35,"Trip Completed",2016-07-11 22:01:00,2016-07-11 23:21:00,"Monday","Monday",11,22,23,80,"22:00","Night"
"342",1501,"City",35,"Trip Completed",2016-07-12 05:41:00,2016-07-12 06:47:00,"Tuesday","Tuesday",12,5,6,66,"5:00","Morning"
"343",1972,"City",35,"Trip Completed",2016-07-12 12:22:00,2016-07-12 12:43:00,"Tuesday","Tuesday",12,12,12,21,"12:00","Day Time"
"344",2871,"City",35,"Trip Completed",2016-07-13 05:53:33,2016-07-13 07:00:33,"Wednesday","Wednesday",13,5,7,67,"5:00","Morning"
"345",3395,"City",35,"Trip Completed",2016-07-13 14:52:52,2016-07-13 15:33:04,"Wednesday","Wednesday",13,14,15,40,"14:00","Day Time"
"346",3572,"City",35,"Trip Completed",2016-07-13 18:25:52,2016-07-13 19:31:28,"Wednesday","Wednesday",13,18,19,66,"18:00","Evening"
